Date,Hour,Demand_MW,Solar_MW,Wind_MW
8/1/2023,16,108.1303481,32.43910444,21.62606963
8/1/2023,17,108.1327826,32.43983479,21.62655653
8/1/2023,18,108.1352171,32.44056514,21.62704342
8/1/2023,19,103.7739599,32.44129548,21.62753032
8/1/2023,20,100.0453604,32.44202583,20.17345331
8/1/2023,21,95.00593231,25.89721859,18.93026223
8/1/2023,22,93.3200432,26.84693562,17.25012826
8/1/2023,23,88.77865354,24.88142295,18.07903078
8/2/2023,0,93.14477975,0,17.80858761
8/2/2023,1,90.50235317,0,18.8632225
8/2/2023,2,93.08128691,0,17.36455934
8/2/2023,3,89.54389462,0,18.0578665
8/2/2023,4,92.09795181,0,16.94210948
8/2/2023,5,88.77232544,0,18.40382757
8/2/2023,6,95.15065495,29.46102712,18.11674864
8/2/2023,7,97.61845281,27.45796837,19.23250565
8/2/2023,8,102.8490377,32.45079,19.26945073
8/2/2023,9,104.4788346,32.45152035,19.75151997
8/2/2023,10,107.8093299,32.45225069,19.75151997
8/2/2023,11,107.8117644,31.90572246,19.75151997
8/2/2023,12,107.8141989,32.45371139,19.75151997
8/2/2023,13,107.8166334,32.45444173,19.75151997
8/2/2023,14,108.1839069,32.45517208,19.75151997
8/2/2023,15,108.1863414,32.45590243,19.75151997
8/2/2023,16,108.1887759,32.45663278,19.75151997
8/2/2023,17,108.1912104,32.45736312,19.75151997
8/2/2023,18,108.1936449,32.45809347,19.75151997
8/2/2023,19,104.4664771,32.45882382,19.75151997
8/2/2023,20,99.59615457,32.45955417,19.13787577
8/2/2023,21,97.10178846,26.86588106,18.1433423
8/2/2023,22,91.16175547,25.15187934,17.9409566
8/2/2023,23,86.96635259,28.7165443,17.20382177
8/3/2023,0,86.05055216,0,17.42928188
8/3/2023,1,89.26352254,0,16.71275658
8/3/2023,2,90.76732253,0,18.13999226
8/3/2023,3,90.83699341,0,19.20794658
8/3/2023,4,90.77350836,0,18.79930219
8/3/2023,5,93.57808955,0,17.93261049
8/3/2023,6,95.24274517,26.07122226,17.64967892
8/3/2023,7,96.24061476,29.69905221,19.60857618
8/3/2023,8,102.1182803,32.46831833,21.03031538
8/3/2023,9,106.3844717,32.46904868,21.64603245
8/3/2023,10,108.2325968,32.46977903,21.64651935
8/3/2023,11,108.2350312,32.47050937,21.64700625
8/3/2023,12,108.2374657,32.47123972,21.64749315
8/3/2023,13,108.2399002,32.47197007,21.64798005
8/3/2023,14,108.2423347,32.47270042,21.64846694
8/3/2023,15,108.2447692,32.47343076,21.64895384
8/3/2023,16,108.2472037,32.47416111,21.64944074
8/3/2023,17,108.2496382,32.47489146,21.64992764
8/3/2023,18,108.2520727,32.47562181,21.65041454
8/3/2023,19,104.6002087,32.47635215,21.65090143
8/3/2023,20,102.0200571,32.4770825,20.43328883
8/3/2023,21,100.9678001,26.99636508,19.5729137
8/3/2023,22,96.26044112,28.60466405,19.22183677
8/3/2023,23,94.03814263,30.89723634,18.87049202
8/4/2023,0,95.00110235,0,18.99026329
8/4/2023,1,92.18744637,0,18.44438959
8/4/2023,2,90.01191154,0,18.21524878
8/4/2023,3,91.42703631,0,17.87975974
8/4/2023,4,90.74651979,0,17.67913667
8/4/2023,5,88.54054295,0,18.50995443
8/4/2023,6,93.94165401,28.12285999,17.95393339
8/4/2023,7,97.17674929,25.1318394,18.66249843
8/4/2023,8,100.476287,32.48584667,19.24109477
8/4/2023,9,103.3864054,32.48657701,20.48436236
8/4/2023,10,108.2910245,32.48730736,20.48436236
8/4/2023,11,108.293459,32.48803771,20.48436236
8/4/2023,12,108.2958935,32.48876806,20.48436236
8/4/2023,13,108.298328,32.4894984,20.48436236
8/4/2023,14,108.3007625,32.49022875,20.48436236
8/4/2023,15,108.303197,32.4909591,20.48436236
8/4/2023,16,108.3056315,32.49168945,20.48436236
8/4/2023,17,108.308066,32.49241979,20.48436236
8/4/2023,18,108.3105005,32.49315014,20.48436236
8/4/2023,19,104.4128721,32.49388049,20.48436236
8/4/2023,20,102.5242247,32.49461083,19.57740755
8/4/2023,21,101.7017979,26.64524692,19.34027538
8/4/2023,22,99.77602991,29.65944874,19.34027538
8/4/2023,23,98.05355162,31.25950992,19.99804905
8/5/2023,0,99.72583091,0,20.05392564
8/5/2023,1,96.96068166,0,19.70439727
8/5/2023,2,95.09207322,0,18.7947298
8/5/2023,3,89.96642681,0,18.47155288
8/5/2023,4,86.97861889,0,16.86335133
8/5/2023,5,85.26682991,0,16.84500836
8/5/2023,6,88.97715745,25.42918152,16.42931616
8/5/2023,7,91.67549618,26.58598237,18.46497335
8/5/2023,8,98.73421408,31.07721618,20.03717864
8/5/2023,9,103.4518038,32.50410535,21.35247938
8/5/2023,10,107.3986798,32.5048357,21.66989046
8/5/2023,11,108.3518868,32.50556604,21.67037736
8/5/2023,12,108.3543213,32.50629639,21.67086426
8/5/2023,13,108.3567558,32.50702674,21.67135116
8/5/2023,14,108.3158734,32.50775709,21.67183806
8/5/2023,15,108.3183078,32.50848743,21.65788598
8/5/2023,16,108.3207423,32.44424238,21.65837288
8/5/2023,17,108.3231768,32.50994813,21.65885977
8/5/2023,18,108.3256113,32.51067847,21.67378565
8/5/2023,19,101.8611443,32.51140882,21.67427255
8/5/2023,20,100.6363954,32.51213917,19.50468663
8/5/2023,21,96.68354567,22.74754186,19.09611239
8/5/2023,22,94.68450852,30.67282473,17.77817123
8/5/2023,23,90.48548254,26.58140393,19.28157372
8/6/2023,0,95.58661582,0,18.29063494
8/6/2023,1,94.24544936,0,19.13904335
8/6/2023,2,92.15617518,0,18.94975934
8/6/2023,3,85.51582003,0,18.33506877
8/6/2023,4,86.06979167,0,15.92464179
8/6/2023,5,87.26619789,0,15.56541571
8/6/2023,6,89.83941675,27.04455768,17.50905092
8/6/2023,7,95.8888441,32.1938511,20.39095825
8/6/2023,8,104.5355399,32.52090334,21.60808625
8/6/2023,9,108.1878977,32.52163368,21.68108912
8/6/2023,10,108.4078801,32.52236403,21.68157602
8/6/2023,11,107.5660467,32.52309438,21.68206292
8/6/2023,12,107.5684812,32.52382473,21.40112719
8/6/2023,13,107.5709157,31.25815326,21.40161409
8/6/2023,14,107.5733502,32.52528542,21.40210099
8/6/2023,15,107.5757847,32.52601577,21.68401051
8/6/2023,16,108.422487,32.52674611,21.68449741
8/6/2023,17,108.4249215,32.52747646,21.68498431
8/6/2023,18,108.427356,32.52820681,21.68547121
8/6/2023,19,106.0290226,32.52893716,21.6859581
8/6/2023,20,102.0970729,32.5296675,20.88618902
8/6/2023,21,101.1163901,28.92924592,19.57521454
8/6/2023,22,97.30376265,26.62955201,19.24799566
8/6/2023,23,91.78205378,31.05718254,13.48703045
8/7/2023,0,88.52948987,0,8.23710834
8/7/2023,1,88.19267963,0,2.00326833
8/7/2023,2,86.56754825,0,2.00326833
8/7/2023,3,87.16943997,0,2.00326833
8/7/2023,4,88.59801372,0,2.00326833
8/7/2023,5,93.19199035,0,2.00326833
8/7/2023,6,97.46805369,26.38996484,2.00326833
8/7/2023,7,100.0811714,30.94136499,2.00326833
8/7/2023,8,103.2992106,32.53843167,2.00326833
8/7/2023,9,107.3996492,32.53916202,2.00326833
8/7/2023,10,108.4663079,32.53989237,2.00326833
8/7/2023,11,108.4687424,32.54062271,2.00326833
8/7/2023,12,108.4711769,32.54135306,2.00326833
8/7/2023,13,108.4736114,32.54208341,2.00326833
8/7/2023,14,108.4760458,32.54281375,2.00326833
8/7/2023,15,108.4784803,32.5435441,2.00326833
8/7/2023,16,108.4809148,32.54427445,2.00326833
8/7/2023,17,108.4833493,32.5450048,2.00326833
8/7/2023,18,108.4857838,32.54573514,2.00326833
8/7/2023,19,106.1665248,32.54646549,2.00326833
8/7/2023,20,101.5786478,32.54719584,2.00326833
8/7/2023,21,98.7682486,29.06538587,2.00326833
8/7/2023,22,97.12577956,25.66318929,2.00326833
8/7/2023,23,92.93385576,28.33013641,7.953639256
8/8/2023,0,88.5834264,0,13.1212854
8/8/2023,1,92.40417262,0,17.46236081
8/8/2023,2,95.21944076,0,17.46236081
8/8/2023,3,90.11063552,0,18.24508559
8/8/2023,4,93.02448658,0,18.2183772
8/8/2023,5,93.78002223,0,18.2183772
8/8/2023,6,93.41706889,30.63008673,16.8609269
8/8/2023,7,93.41950338,23.67304531,18.49693081
8/8/2023,8,100.1780811,30.84987861,18.49693081
8/8/2023,9,101.4634573,32.55669035,19.85438111
8/8/2023,10,107.3873481,32.5574207,19.85438111
8/8/2023,11,108.5271702,32.55815105,19.85438111
8/8/2023,12,108.5296046,32.55888139,19.85438111
8/8/2023,13,108.5320391,32.55961174,19.85438111
8/8/2023,14,108.5344736,32.56034209,19.85438111
8/8/2023,15,108.5369081,32.56107244,19.85438111
8/8/2023,16,108.5393426,32.56180278,19.85438111
8/8/2023,17,108.019239,32.56253313,19.85438111
8/8/2023,18,108.0216735,32.56326348,19.85438111
8/8/2023,19,104.8586322,31.78018668,19.85438111
8/8/2023,20,100.5097934,32.56472417,19.41786315
8/8/2023,21,95.22256848,27.81724083,18.58624166
8/8/2023,22,93.17442188,26.039275,17.44198708
8/8/2023,23,89.65375961,24.63242604,15.83456999
8/9/2023,0,88.10064954,0,14.62225641
8/9/2023,1,87.22327942,0,13.72257593
8/9/2023,2,89.39239241,0,13.72257593
8/9/2023,3,86.64715635,0,13.72257593
8/9/2023,4,87.15238796,0,13.72257593
8/9/2023,5,90.99525694,0,13.72257593
8/9/2023,6,95.51102465,28.0415782,13.72257593
8/9/2023,7,98.63644009,31.25187918,13.72257593
8/9/2023,8,103.791557,31.49687139,13.72257593
8/9/2023,9,106.8142911,32.57421869,13.72257593
8/9/2023,10,107.6973115,32.32278807,13.72257593
8/9/2023,11,108.4174906,32.57567938,13.72257593
8/9/2023,12,108.4199251,32.57640973,13.72257593
8/9/2023,13,108.5904669,32.57714008,13.72257593
8/9/2023,14,108.5929014,32.57787042,13.72257593
8/9/2023,15,108.5953359,32.57860077,13.72257593
8/9/2023,16,108.2144583,32.57933112,13.72257593
8/9/2023,17,108.2168928,32.58006147,13.72257593
8/9/2023,18,108.2193273,32.00582367,13.72257593
8/9/2023,19,104.0401705,32.58152216,13.72257593
8/9/2023,20,98.97178279,32.58225251,13.72257593
8/9/2023,21,99.35752937,26.31059598,13.72257593
8/9/2023,22,98.47930758,24.97747986,13.72257593
8/9/2023,23,92.427429,32.58444355,10.38906061
8/10/2023,0,93.46703186,0,7.055545292
8/10/2023,1,90.69322803,0,3.722029971
8/10/2023,2,86.41163869,0,3.722029971
8/10/2023,3,86.46920801,0,3.722029971
8/10/2023,4,89.27312293,0,3.722029971
8/10/2023,5,87.95811524,0,3.722029971
8/10/2023,6,95.80761027,27.71030702,3.722029971
8/10/2023,7,100.0940686,25.89748873,3.722029971
8/10/2023,8,100.9220245,32.59101667,3.722029971
8/10/2023,9,104.1772917,32.59174702,3.722029971
8/10/2023,10,108.6415912,32.59247737,3.722029971
8/10/2023,11,108.6440257,32.59320772,3.722029971
8/10/2023,12,108.6464602,32.59393806,3.722029971
8/10/2023,13,108.6488947,32.59466841,3.722029971
8/10/2023,14,108.6513292,32.59539876,3.722029971
8/10/2023,15,108.6537637,32.59612911,3.722029971
8/10/2023,16,108.6561982,32.59685945,3.722029971
8/10/2023,17,108.562281,32.5975898,3.722029971
8/10/2023,18,108.5647155,32.59832015,3.722029971
8/10/2023,19,104.9569328,32.45452296,3.722029971
8/10/2023,20,96.94048351,32.59978084,3.722029971
8/10/2023,21,95.3742608,27.18518553,3.722029971
8/10/2023,22,94.69038804,20.57291579,3.722029971
8/10/2023,23,91.06185659,30.24898608,9.220692283
8/11/2023,0,93.32653847,0,14.01490088
8/11/2023,1,98.23698325,0,19.5135632
8/11/2023,2,94.85794618,0,18.98279822
8/11/2023,3,92.87668593,0,18.54356418
8/11/2023,4,92.4366855,0,18.12796375
8/11/2023,5,91.25127692,0,17.80760821
8/11/2023,6,94.36458495,26.49698302,18.6128671
8/11/2023,7,99.31714821,28.80409549,19.02846752
8/11/2023,8,102.0859364,32.60854501,19.87958804
8/11/2023,9,106.1617717,32.60927536,20.2180169
8/11/2023,10,108.700019,32.6100057,20.2180169
8/11/2023,11,108.7024535,32.61073605,20.2180169
8/11/2023,12,108.704888,32.6114664,20.2180169
8/11/2023,13,108.7073225,32.61219675,20.2180169
8/11/2023,14,108.709757,32.61292709,20.2180169
8/11/2023,15,108.7121915,32.61365744,20.2180169
8/11/2023,16,108.0823194,32.61438779,20.2180169
8/11/2023,17,108.0847539,32.61511813,20.2180169
8/11/2023,18,107.3998181,31.66738866,20.2180169
8/11/2023,19,103.9208763,32.61657883,20.2180169
8/11/2023,20,98.54517016,31.58625372,19.56667242
8/11/2023,21,94.80869484,27.39597516,18.28323542
8/11/2023,22,87.61735442,24.55155887,17.33560216
8/11/2023,23,81.9843728,26.06267569,15.01757432
8/12/2023,0,85.26265506,0,13.331639
8/12/2023,1,86.63988999,0,11.30989994
8/12/2023,2,88.39916037,0,11.30989994
8/12/2023,3,94.57100169,0,11.30989994
8/12/2023,4,97.57024574,0,11.30989994
8/12/2023,5,97.77820871,0,11.30989994
8/12/2023,6,101.7839834,27.63564737,11.30989994
8/12/2023,7,104.4007984,32.625343,11.30989994
8/12/2023,8,105.427601,32.62607334,11.30989994
8/12/2023,9,105.662486,32.62680369,11.30989994
8/12/2023,10,105.6649205,32.62753404,11.30989994
8/12/2023,11,105.667355,27.98797498,11.30989994
8/12/2023,12,105.6697895,32.62899473,11.30989994
8/12/2023,13,105.672224,32.62972508,11.30989994
8/12/2023,14,108.7681848,32.63045543,11.30989994
8/12/2023,15,108.7706192,32.63118577,11.30989994
8/12/2023,16,108.7730537,32.63191612,11.30989994
8/12/2023,17,108.7754882,32.63264647,11.30989994
8/12/2023,18,108.7779227,32.63337682,11.30989994
8/12/2023,19,103.5356935,32.63410716,11.30989994
8/12/2023,20,101.2102289,32.63483751,11.30989994
8/12/2023,21,95.35806314,24.76857236,11.30989994
8/12/2023,22,90.55068482,29.14444946,11.30989994
8/12/2023,23,82.82644723,23.85512822,13.18949766
8/13/2023,0,87.03745108,0,14.09697127
8/13/2023,1,84.6008174,0,16.36784187
8/13/2023,2,86.27552409,0,16.3826106
8/13/2023,3,88.33945755,0,17.56454552
8/13/2023,4,94.11513936,0,17.56454552
8/13/2023,5,91.41427053,0,17.94104967
8/13/2023,6,96.18367236,29.71200384,18.08918003
8/13/2023,7,100.3684349,27.03377489,18.08918003
8/13/2023,8,101.5441038,32.64360168,18.08918003
8/13/2023,9,103.499963,32.64433202,18.12251175
8/13/2023,10,107.2417952,30.28244325,18.12251175
8/13/2023,11,107.2442297,32.64579272,18.12251175
8/13/2023,12,107.2466641,32.64652307,18.12251175
8/13/2023,13,108.824178,32.64725341,18.12251175
8/13/2023,14,108.8266125,32.64798376,18.12251175
8/13/2023,15,108.829047,32.64871411,18.12251175
8/13/2023,16,108.8314815,32.64944446,18.12251175
8/13/2023,17,108.833916,32.6501748,18.12251175
8/13/2023,18,108.8363505,32.65090515,18.12251175
8/13/2023,19,105.66862,32.6516355,18.12251175
8/13/2023,20,100.5164631,32.65236584,18.12251175
8/13/2023,21,98.11969476,27.89784864,17.61988328
8/13/2023,22,98.12212925,24.92193953,17.61988328
8/13/2023,23,92.76694395,29.05575264,14.61425427
8/14/2023,0,91.08293374,0,12.11125372
8/14/2023,1,95.01617053,0,9.105624697
8/14/2023,2,93.12553157,0,9.105624697
8/14/2023,3,90.0184596,0,9.105624697
8/14/2023,4,90.73472492,0,9.105624697
8/14/2023,5,91.41955291,0,9.105624697
8/14/2023,6,92.64577644,25.69398587,9.105624697
8/14/2023,7,96.94048722,26.3990753,9.105624697
8/14/2023,8,100.0524282,32.66113001,9.105624697
8/14/2023,9,104.6986516,32.66186036,9.105624697
8/14/2023,10,108.8753024,32.66259071,9.105624697
8/14/2023,11,108.8777368,32.66332105,9.105624697
8/14/2023,12,108.8801713,32.6640514,9.105624697
8/14/2023,13,108.8826058,32.66478175,9.105624697
8/14/2023,14,108.8850403,32.6655121,9.105624697
8/14/2023,15,108.8874748,32.66624244,9.105624697
8/14/2023,16,108.8899093,32.66697279,9.105624697
8/14/2023,17,108.8923438,32.66770314,9.105624697
8/14/2023,18,107.6502582,32.66843348,9.105624697
8/14/2023,19,104.8329024,32.66916383,9.105624697
8/14/2023,20,99.65568191,30.80311398,9.105624697
8/14/2023,21,94.13537826,28.4409392,9.105624697
8/14/2023,22,93.11402235,24.90187237,9.105624697
8/14/2023,23,90.69210581,24.38797802,12.26294549
8/15/2023,0,91.65655155,0,15.26556818
8/15/2023,1,94.33958345,0,18.42288898
8/15/2023,2,97.6244849,0,18.42288898
8/15/2023,3,98.6507098,0,18.57758707
8/15/2023,4,98.6169902,0,18.57758707
8/15/2023,5,96.6292825,0,18.41164911
8/15/2023,6,98.70164292,27.11965977,18.19824147
8/15/2023,7,100.9443486,26.90604625,18.19824147
8/15/2023,8,100.9467831,32.03496084,18.36417944
8/15/2023,9,104.6542428,32.67938869,18.57758707
8/15/2023,10,108.5045985,32.68011904,18.57758707
8/15/2023,11,108.9361646,32.68084939,18.57758707
8/15/2023,12,108.9385991,32.68157974,18.57758707
8/15/2023,13,108.9410336,32.68231008,18.57758707
8/15/2023,14,108.9434681,32.68304043,18.57758707
8/15/2023,15,108.9459026,32.68377078,18.57758707
8/15/2023,16,108.9483371,32.68450112,18.57758707
8/15/2023,17,108.9507716,32.68523147,18.57758707
8/15/2023,18,108.9532061,32.68596182,18.57758707
8/15/2023,19,102.0934757,32.68669217,18.57758707
8/15/2023,20,98.57410325,32.68742251,17.36170374
8/15/2023,21,92.73604233,22.39490559,17.25943533
8/15/2023,22,87.8075692,27.40617278,16.38443307
8/15/2023,23,81.60005251,23.92887044,17.02867238
8/16/2023,0,85.45201741,0,16.1331112
8/16/2023,1,87.54160075,0,17.07621842
8/16/2023,2,87.52810311,0,18.24212183
8/16/2023,3,89.54718426,0,18.36044994
8/16/2023,4,92.33746754,0,18.393728
8/16/2023,5,93.13573713,0,17.73173346
8/16/2023,6,94.57282972,27.5615724,18.94542976
8/16/2023,7,100.4316918,29.37025732,19.91733698
8/16/2023,8,103.3483872,32.69618668,21.05852467
8/16/2023,9,106.7729241,32.69691703,21.79794469
8/16/2023,10,108.9921579,32.69764738,21.79843158
8/16/2023,11,105.051506,32.69837772,21.79891848
8/16/2023,12,105.0539405,32.69910807,20.48504326
8/16/2023,13,105.056375,26.78520886,20.48553015
8/16/2023,14,105.0588095,32.70056876,20.48601705
8/16/2023,15,105.061244,32.70129911,21.80086607
8/16/2023,16,106.9848211,32.70202946,21.80135297
8/16/2023,17,106.9872556,32.70275981,21.12785862
8/16/2023,18,106.9896901,29.67057451,21.12834552
8/16/2023,19,102.432914,32.7042205,21.12883241
8/16/2023,20,97.40845861,32.70495085,20.28356372
8/16/2023,21,95.47300144,25.86686539,18.60842064
8/16/2023,22,93.88871247,25.16607666,17.2889624
8/16/2023,23,89.27618998,26.76738876,18.28027833
8/17/2023,0,88.82350876,0,18.41807621
8/17/2023,1,91.45339824,0,18.06706616
8/17/2023,2,88.74662772,0,17.79664923
8/17/2023,3,85.63493063,0,17.11244165
8/17/2023,4,88.88630039,0,17.21741895
8/17/2023,5,90.29664155,0,17.56237692
8/17/2023,6,92.69851098,30.66322176,18.58373744
8/17/2023,7,99.3699859,27.3033553,20.07924037
8/17/2023,8,102.6339253,32.71371502,20.4629699
8/17/2023,9,104.0023815,32.71444536,21.18581327
8/17/2023,10,107.6112355,30.55615047,21.18581327
8/17/2023,11,107.61367,32.71590606,21.18581327
8/17/2023,12,107.5913934,32.7166364,21.59333642
8/17/2023,13,109.0331781,32.71736675,21.59333642
8/17/2023,14,109.0356126,32.68103046,21.59333642
8/17/2023,15,109.0380471,32.71882745,21.59333642
8/17/2023,16,109.0404816,32.71955779,21.59333642
8/17/2023,17,109.0676271,32.72028814,21.59333642
8/17/2023,18,109.0700616,32.72101849,21.59333642
8/17/2023,19,107.7548187,32.72174884,21.59333642
8/17/2023,20,105.9728081,32.72247918,21.22815615
8/17/2023,21,103.7651181,30.7466934,20.70754896
8/17/2023,22,102.3563163,30.04727229,20.04521093
8/17/2023,23,102.3587508,29.40948351,15.09886989
8/18/2023,0,98.14379869,0,10.30795575
8/18/2023,1,98.84992009,0,5.658772462
8/18/2023,2,101.0624791,0,5.658772462
8/18/2023,3,96.86834289,0,5.658772462
8/18/2023,4,91.00806268,0,5.658772462
8/18/2023,5,93.30978824,0,5.658772462
8/18/2023,6,94.39298088,23.93571061,5.658772462
8/18/2023,7,94.39541537,27.87685355,5.658772462
8/18/2023,8,100.0056568,32.73124335,5.658772462
8/18/2023,9,105.870806,32.7319737,5.658772462
8/18/2023,10,109.1090135,32.73270404,5.658772462
8/18/2023,11,109.111448,32.73343439,5.658772462
8/18/2023,12,109.1138825,32.73416474,5.658772462
8/18/2023,13,109.116317,32.73489509,5.658772462
8/18/2023,14,109.1187514,32.73562543,5.658772462
8/18/2023,15,107.8537675,32.73635578,5.658772462
8/18/2023,16,107.856202,32.73708613,5.658772462
8/18/2023,17,107.8586365,30.83668884,5.658772462
8/18/2023,18,107.1550816,32.73854682,5.658772462
8/18/2023,19,103.0865916,32.73927717,5.658772462
8/18/2023,20,101.8571519,31.68102342,5.658772462
8/18/2023,21,101.0173154,26.63435119,5.658772462
8/18/2023,22,97.19229944,28.99252928,5.658772462
8/18/2023,23,91.92584725,31.47879207,3.83049404
8/19/2023,0,92.02513444,0,2.002215617
8/19/2023,1,91.48451012,0,0.173937195
8/19/2023,2,87.09060829,0,0.173937195
8/19/2023,3,88.05478172,0,0.173937195
8/19/2023,4,93.78182775,0,0.173937195
8/19/2023,5,93.87952432,0,0.173937195
8/19/2023,6,96.904586,32.37191418,0.173937195
8/19/2023,7,102.1456278,26.92982683,0.173937195
8/19/2023,8,105.0137738,32.71918533,0.173937195
8/19/2023,9,105.2664729,32.74950203,0.173937195
8/19/2023,10,108.6661713,32.75023238,0.173937195
8/19/2023,11,108.6883301,32.75096273,0.173937195
8/19/2023,12,107.3253632,32.02937454,0.173937195
8/19/2023,13,107.3277976,32.75242342,0.173937195
8/19/2023,14,107.3302321,30.70505166,0.173937195
8/19/2023,15,107.8142123,32.75388412,0.173937195
8/19/2023,16,107.8166468,32.75461446,0.173937195
8/19/2023,17,109.1844827,32.75534481,0.173937195
8/19/2023,18,109.1869172,32.75607516,0.173937195
8/19/2023,19,105.9955441,32.7568055,0.173937195
8/19/2023,20,103.7401805,32.75753585,0.173937195
8/19/2023,21,100.5342403,27.96755484,0.173937195
8/19/2023,22,95.43806154,29.37229933,0.173937195
8/19/2023,23,90.24318047,27.94716493,3.254185784
8/20/2023,0,86.34656549,0,6.334434373
8/20/2023,1,86.68694397,0,9.414682963
8/20/2023,2,83.15543399,0,9.414682963
8/20/2023,3,86.11749779,0,9.414682963
8/20/2023,4,87.41094476,0,9.414682963
8/20/2023,5,88.36561569,0,9.414682963
8/20/2023,6,90.28790433,26.90538471,9.414682963
8/20/2023,7,97.03265793,23.55463875,9.414682963
8/20/2023,8,99.17407637,32.76630002,9.414682963
8/20/2023,9,103.0828139,32.76703037,9.414682963
8/20/2023,10,109.225869,32.76776071,9.414682963
8/20/2023,11,109.2283035,32.76849106,9.414682963
8/20/2023,12,109.230738,32.76922141,9.414682963
8/20/2023,13,109.2331725,32.76995176,9.414682963
8/20/2023,14,109.235607,32.7706821,9.414682963
8/20/2023,15,109.0109729,32.77141245,9.414682963
8/20/2023,16,109.0134074,32.7721428,9.414682963
8/20/2023,17,109.0158419,32.43227028,9.414682963
8/20/2023,18,109.0182764,32.77360349,9.414682963
8/20/2023,19,102.1624602,32.77433384,9.414682963
8/20/2023,20,96.41965656,32.77506419,9.414682963
8/20/2023,21,92.56017379,22.48841857,9.414682963
8/20/2023,22,83.35972015,23.81806475,9.414682963
8/20/2023,23,81.14288249,26.98437934,10.49282273
8/21/2023,0,86.01863681,0,13.89899678
8/21/2023,1,89.71779337,0,17.38344692
8/21/2023,2,89.68719874,0,19.69303496
8/21/2023,3,97.27928795,0,19.13496379
8/21/2023,4,98.41205013,0,19.25934982
8/21/2023,5,100.3994154,0,19.65538345
8/21/2023,6,102.6774346,31.14895095,20.95418581
8/21/2023,7,106.5748155,32.78309801,21.49241718
8/21/2023,8,108.1904834,32.78382835,21.85588557
8/21/2023,9,109.2818623,32.7845587,21.85637247
8/21/2023,10,109.2842968,32.78528905,21.85685937
8/21/2023,11,109.2867313,32.7860194,21.85734626
8/21/2023,12,109.2891658,32.78674974,21.85783316
8/21/2023,13,109.2916003,32.78748009,21.85832006
8/21/2023,14,109.2940348,32.78821044,21.85880696
8/21/2023,15,109.2964693,32.78894078,21.85929386
8/21/2023,16,109.2989038,32.78967113,21.85978075
8/21/2023,17,109.3013383,32.79040148,21.86026765
8/21/2023,18,109.3037728,32.79113183,21.86075455
8/21/2023,19,108.5177774,32.79186217,21.86124145
8/21/2023,20,106.1173089,32.79259252,21.59891841
8/21/2023,21,103.5337319,31.61067816,20.79843765
8/21/2023,22,103.5361664,29.18969873,19.9369207
8/21/2023,23,98.46467478,28.91576627,13.73730319
8/22/2023,0,94.3782889,0,8.075681112
8/22/2023,1,88.9404725,0,2.474932912
8/22/2023,2,87.71572145,0,2.474932912
8/22/2023,3,85.90505837,0,2.474932912
8/22/2023,4,88.35812256,0,2.474932912
8/22/2023,5,93.23780722,0,2.474932912
8/22/2023,6,101.0833956,28.86495138,2.474932912
8/22/2023,7,104.8990272,32.80062634,2.474932912
8/22/2023,8,106.7145592,32.80135669,2.474932912
8/22/2023,9,109.3402901,32.80208704,2.474932912
8/22/2023,10,109.3427246,32.80281738,2.474932912
8/22/2023,11,109.3451591,32.80354773,2.474932912
8/22/2023,12,108.8891074,32.80427808,2.474932912
8/22/2023,13,108.8915419,32.80500842,2.474932912
8/22/2023,14,108.8939764,32.11800954,2.474932912
8/22/2023,15,108.8964109,32.80646912,2.474932912
8/22/2023,16,108.8988454,32.80719947,2.474932912
8/22/2023,17,109.359766,32.80792981,2.474932912
8/22/2023,18,109.3622005,32.80866016,2.474932912
8/22/2023,19,106.3747455,32.80939051,2.474932912
8/22/2023,20,106.37718,32.81012086,2.474932912
8/22/2023,21,100.190857,28.32601689,2.474932912
8/22/2023,22,97.91402633,32.81158155,2.474932912
8/22/2023,23,93.91657719,23.52917566,3.582645963
8/23/2023,0,91.80732954,0,4.690359013
8/23/2023,1,87.85941027,0,5.798072063
8/23/2023,2,88.74756708,0,5.798072063
8/23/2023,3,85.34091487,0,5.798072063
8/23/2023,4,82.96792859,0,5.798072063
8/23/2023,5,84.7620171,0,5.798072063
8/23/2023,6,88.71480535,23.25446773,5.798072063
8/23/2023,7,93.93042275,27.85327818,5.798072063
8/23/2023,8,99.62120909,32.81888502,5.798072063
8/23/2023,9,105.998948,32.68483698,5.798072063
8/23/2023,10,109.3113001,32.82034572,5.798072063
8/23/2023,11,109.3137346,32.82107606,5.798072063
8/23/2023,12,107.6598801,32.82180641,5.798072063
8/23/2023,13,107.6623146,32.82253676,5.798072063
8/23/2023,14,107.664749,30.20405514,5.798072063
8/23/2023,15,107.6671835,32.82399745,5.798072063
8/23/2023,16,107.669618,32.8247278,5.798072063
8/23/2023,17,109.4181938,32.82545815,5.798072063
8/23/2023,18,109.4206283,32.8261885,5.798072063
8/23/2023,19,105.224743,32.82691884,5.798072063
8/23/2023,20,102.9628018,32.82764919,5.798072063
8/23/2023,21,99.46081297,26.53089989,5.798072063
8/23/2023,22,95.55652888,29.43254627,5.798072063
8/23/2023,23,95.55896337,27.57320527,7.913704689
8/24/2023,0,96.33859257,0,10.02933731
8/24/2023,1,97.1221047,0,12.14496994
8/24/2023,2,98.48082659,0,12.14496994
